,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,StScaler-Cosine labels,RobScaler-Cosine labels,RobScaler-Euclidean labels,StScaler-Euclidean labels,RobScaler-manhattan labels,StScaler-manhattan labels,ProbScaler labels
32,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,7.0,17.0,5.0,3.0,0.0,17.0,159.0,1.0,0.0,15.0,1.0,7.0,0.0,19.0,5.0,1.0,8.0,1.0,6.0,1.0,2.0,2.0,71.0,1.0,68.0,1.0,2.0,0.0,13.0,7.0,5.0,7.0,4.0,9.0,20.0,158.0,1.0,7.0,95.0,0.0,9.0,5.0,4.0,3.0,4.0,3.0,12.0,0.0,5.0,3.0,3.0,2.0,1.0,7.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,10.0,6.0,1.0,1.0,0.0,0.0,1.0,5.0,8.0,0.0,16.0,1.0,100.0,0.0,151.0,3.0,4.0,17.0,5.0,138.0,4.0,1.0,1.0,111.0,1.0,4.0,1.0,0.0,0,3,0,0,0,1,0
33,5.0,9.0,0.0,2.0,7.0,0.0,4.0,9.0,2.0,18.0,1.0,14.0,5.0,5.0,1.0,162.0,14.0,0.0,12.0,10.0,0.0,1.0,0.0,0.0,4.0,16.0,2.0,0.0,2.0,3.0,0.0,101.0,5.0,73.0,0.0,2.0,1.0,4.0,7.0,12.0,11.0,4.0,7.0,1.0,94.0,9.0,13.0,81.0,1.0,0.0,2.0,1.0,5.0,0.0,1.0,1.0,3.0,9.0,2.0,5.0,6.0,5.0,2.0,0.0,15.0,10.0,16.0,0.0,8.0,12.0,5.0,0.0,0.0,6.0,3.0,14.0,8.0,4.0,3.0,0.0,0.0,1.0,11.0,0.0,204.0,0.0,171.0,0.0,10.0,3.0,6.0,149.0,1.0,2.0,1.0,149.0,15.0,0.0,2.0,10.0,0,3,0,0,0,1,0
34,13.0,0.0,11.0,0.0,5.0,5.0,3.0,7.0,4.0,4.0,16.0,10.0,1.0,17.0,4.0,159.0,2.0,0.0,2.0,7.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,11.0,6.0,140.0,14.0,143.0,5.0,1.0,0.0,2.0,0.0,7.0,17.0,20.0,21.0,3.0,84.0,2.0,8.0,118.0,12.0,0.0,3.0,0.0,1.0,10.0,0.0,0.0,5.0,3.0,5.0,7.0,14.0,0.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,12.0,4.0,19.0,2.0,2.0,1.0,20.0,2.0,0.0,19.0,1.0,30.0,0.0,109.0,0.0,98.0,2.0,0.0,6.0,2.0,102.0,0.0,8.0,1.0,168.0,7.0,2.0,10.0,0.0,0,3,0,0,0,1,0
35,0.0,3.0,3.0,5.0,5.0,4.0,0.0,2.0,19.0,11.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,12.0,151.0,0.0,1.0,8.0,1.0,134.0,2.0,0.0,5.0,0.0,0.0,0.0,2.0,24.0,14.0,4.0,1.0,14.0,1.0,17.0,15.0,2.0,1.0,1.0,0.0,7.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,8.0,194.0,1.0,7.0,1.0,15.0,1.0,1.0,0.0,12.0,0.0,18.0,11.0,1.0,15.0,2.0,9.0,23.0,86.0,1.0,1.0,0.0,9.0,139.0,0.0,16.0,0.0,97.0,10.0,0.0,1.0,1.0,87.0,6.0,1.0,14.0,1.0,3.0,4.0,1.0,139.0,2.0,0.0,86.0,0.0,2.0,4.0,2,0,3,2,2,0,1
36,1.0,1.0,10.0,1.0,7.0,1.0,3.0,33.0,1.0,14.0,5.0,0.0,0.0,0.0,12.0,7.0,0.0,1.0,15.0,185.0,13.0,0.0,0.0,2.0,188.0,6.0,0.0,8.0,5.0,2.0,3.0,1.0,3.0,6.0,0.0,7.0,0.0,11.0,1.0,0.0,10.0,4.0,2.0,10.0,0.0,0.0,14.0,6.0,5.0,5.0,0.0,0.0,4.0,0.0,133.0,0.0,0.0,9.0,3.0,0.0,3.0,5.0,1.0,0.0,5.0,2.0,0.0,0.0,4.0,8.0,3.0,193.0,0.0,4.0,10.0,1.0,117.0,0.0,0.0,3.0,119.0,2.0,3.0,0.0,5.0,82.0,1.0,1.0,12.0,2.0,2.0,4.0,1.0,155.0,0.0,0.0,114.0,1.0,0.0,1.0,2,0,3,2,2,0,1
37,7.0,0.0,2.0,4.0,33.0,3.0,17.0,0.0,6.0,5.0,4.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,5.0,172.0,7.0,0.0,4.0,11.0,141.0,4.0,3.0,0.0,8.0,6.0,0.0,0.0,18.0,5.0,4.0,0.0,6.0,2.0,16.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,4.0,0.0,4.0,0.0,167.0,10.0,0.0,8.0,6.0,3.0,3.0,4.0,0.0,1.0,8.0,29.0,0.0,0.0,2.0,2.0,24.0,119.0,5.0,1.0,1.0,4.0,149.0,15.0,34.0,8.0,115.0,0.0,14.0,6.0,13.0,192.0,4.0,0.0,9.0,2.0,0.0,5.0,5.0,163.0,0.0,13.0,121.0,1.0,12.0,2.0,2,0,3,2,2,0,1
38,3.0,5.0,0.0,0.0,22.0,0.0,5.0,0.0,0.0,5.0,0.0,7.0,17.0,1.0,25.0,0.0,13.0,7.0,0.0,162.0,0.0,15.0,0.0,3.0,194.0,3.0,7.0,0.0,7.0,0.0,3.0,0.0,3.0,9.0,9.0,0.0,0.0,0.0,0.0,18.0,0.0,3.0,1.0,1.0,3.0,13.0,0.0,5.0,0.0,9.0,2.0,5.0,7.0,10.0,105.0,16.0,16.0,0.0,10.0,1.0,4.0,0.0,5.0,4.0,13.0,4.0,0.0,0.0,8.0,1.0,19.0,127.0,6.0,0.0,13.0,1.0,197.0,3.0,0.0,1.0,125.0,13.0,6.0,0.0,6.0,202.0,12.0,1.0,0.0,17.0,18.0,5.0,23.0,134.0,7.0,0.0,169.0,2.0,1.0,2.0,2,0,3,2,2,0,1
39,5.0,2.0,19.0,2.0,3.0,21.0,9.0,0.0,0.0,2.0,1.0,9.0,5.0,11.0,10.0,1.0,6.0,5.0,0.0,170.0,7.0,2.0,5.0,7.0,196.0,1.0,3.0,8.0,13.0,4.0,15.0,4.0,1.0,16.0,13.0,4.0,1.0,2.0,4.0,5.0,2.0,0.0,9.0,9.0,0.0,18.0,9.0,12.0,1.0,0.0,5.0,10.0,3.0,10.0,162.0,0.0,1.0,1.0,0.0,1.0,0.0,12.0,10.0,11.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,155.0,0.0,6.0,2.0,0.0,179.0,0.0,12.0,8.0,185.0,3.0,3.0,0.0,6.0,219.0,3.0,9.0,16.0,2.0,7.0,2.0,0.0,131.0,10.0,4.0,137.0,7.0,12.0,0.0,2,0,3,2,2,0,1
40,2.0,17.0,10.0,1.0,5.0,3.0,7.0,1.0,4.0,26.0,0.0,3.0,0.0,1.0,6.0,0.0,1.0,10.0,2.0,197.0,2.0,3.0,2.0,7.0,194.0,6.0,6.0,1.0,1.0,3.0,0.0,0.0,19.0,0.0,3.0,1.0,2.0,5.0,9.0,1.0,3.0,5.0,8.0,4.0,5.0,21.0,1.0,2.0,17.0,1.0,1.0,8.0,10.0,2.0,175.0,11.0,1.0,0.0,9.0,7.0,2.0,0.0,4.0,0.0,7.0,1.0,4.0,12.0,4.0,0.0,0.0,185.0,0.0,0.0,0.0,9.0,158.0,5.0,0.0,3.0,153.0,9.0,8.0,7.0,2.0,157.0,0.0,0.0,5.0,0.0,13.0,0.0,1.0,128.0,7.0,3.0,164.0,6.0,0.0,0.0,2,0,3,2,2,0,1
41,0.0,1.0,3.0,7.0,0.0,35.0,1.0,22.0,17.0,6.0,17.0,1.0,3.0,1.0,2.0,4.0,1.0,11.0,2.0,107.0,1.0,0.0,0.0,1.0,82.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,11.0,3.0,0.0,2.0,5.0,0.0,0.0,12.0,0.0,2.0,12.0,11.0,2.0,0.0,9.0,1.0,1.0,10.0,9.0,5.0,70.0,3.0,13.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,10.0,0.0,1.0,4.0,10.0,9.0,104.0,0.0,6.0,0.0,13.0,81.0,0.0,3.0,1.0,202.0,15.0,3.0,24.0,0.0,154.0,0.0,4.0,4.0,1.0,0.0,8.0,8.0,87.0,0.0,21.0,118.0,23.0,2.0,3.0,2,0,3,2,2,0,1
42,5.0,0.0,3.0,2.0,1.0,0.0,7.0,0.0,2.0,0.0,1.0,0.0,10.0,0.0,2.0,5.0,8.0,7.0,0.0,176.0,2.0,0.0,9.0,13.0,171.0,4.0,4.0,2.0,0.0,0.0,6.0,2.0,1.0,1.0,6.0,0.0,2.0,0.0,12.0,12.0,0.0,11.0,3.0,0.0,2.0,11.0,11.0,4.0,0.0,11.0,6.0,6.0,11.0,9.0,69.0,12.0,8.0,17.0,0.0,2.0,1.0,0.0,2.0,8.0,1.0,5.0,1.0,1.0,5.0,0.0,2.0,143.0,14.0,1.0,14.0,1.0,172.0,9.0,11.0,0.0,195.0,6.0,6.0,3.0,11.0,144.0,9.0,0.0,8.0,0.0,1.0,11.0,8.0,200.0,2.0,0.0,120.0,3.0,3.0,13.0,2,0,3,2,2,0,1
43,0.0,0.0,1.0,4.0,2.0,14.0,1.0,0.0,5.0,12.0,0.0,10.0,0.0,14.0,0.0,2.0,8.0,3.0,10.0,72.0,0.0,1.0,5.0,0.0,169.0,16.0,11.0,1.0,0.0,3.0,0.0,0.0,1.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,4.0,37.0,0.0,0.0,0.0,18.0,9.0,5.0,1.0,0.0,0.0,4.0,18.0,7.0,170.0,4.0,10.0,0.0,11.0,2.0,15.0,5.0,0.0,4.0,1.0,8.0,0.0,0.0,0.0,3.0,0.0,177.0,4.0,3.0,1.0,2.0,129.0,3.0,0.0,13.0,94.0,5.0,0.0,0.0,1.0,67.0,19.0,0.0,5.0,9.0,1.0,0.0,2.0,96.0,1.0,0.0,77.0,4.0,6.0,11.0,2,0,3,2,2,0,1
44,0.0,6.0,0.0,9.0,7.0,4.0,9.0,2.0,2.0,23.0,0.0,2.0,2.0,0.0,2.0,2.0,11.0,23.0,0.0,75.0,0.0,2.0,7.0,0.0,177.0,1.0,1.0,0.0,0.0,8.0,4.0,14.0,1.0,5.0,1.0,11.0,27.0,2.0,0.0,1.0,1.0,4.0,6.0,15.0,0.0,6.0,7.0,3.0,2.0,0.0,8.0,0.0,23.0,1.0,116.0,0.0,5.0,0.0,4.0,2.0,8.0,0.0,3.0,5.0,9.0,4.0,15.0,0.0,11.0,3.0,2.0,69.0,2.0,13.0,19.0,2.0,93.0,2.0,0.0,4.0,167.0,19.0,1.0,1.0,5.0,190.0,0.0,0.0,6.0,0.0,0.0,16.0,6.0,108.0,0.0,0.0,115.0,0.0,3.0,0.0,2,0,3,2,2,0,1
45,0.0,0.0,7.0,9.0,2.0,0.0,6.0,12.0,2.0,1.0,1.0,0.0,0.0,12.0,10.0,13.0,0.0,4.0,11.0,171.0,0.0,3.0,1.0,5.0,201.0,0.0,2.0,1.0,2.0,9.0,0.0,4.0,6.0,30.0,5.0,13.0,3.0,4.0,2.0,0.0,0.0,6.0,9.0,4.0,3.0,1.0,21.0,20.0,18.0,3.0,0.0,0.0,3.0,0.0,118.0,2.0,1.0,4.0,2.0,1.0,3.0,11.0,15.0,3.0,12.0,14.0,6.0,0.0,3.0,1.0,10.0,145.0,2.0,0.0,3.0,1.0,104.0,1.0,2.0,5.0,166.0,9.0,19.0,2.0,11.0,130.0,2.0,0.0,2.0,3.0,0.0,17.0,0.0,71.0,0.0,4.0,123.0,7.0,3.0,4.0,2,0,3,2,2,0,1
46,18.0,0.0,16.0,0.0,0.0,4.0,1.0,13.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,13.0,151.0,5.0,0.0,7.0,0.0,193.0,6.0,0.0,5.0,4.0,6.0,5.0,2.0,8.0,6.0,3.0,3.0,0.0,0.0,10.0,7.0,7.0,0.0,17.0,0.0,16.0,3.0,2.0,2.0,0.0,26.0,1.0,2.0,3.0,2.0,79.0,1.0,0.0,0.0,0.0,22.0,9.0,8.0,6.0,2.0,24.0,2.0,3.0,11.0,1.0,1.0,0.0,88.0,2.0,14.0,3.0,4.0,140.0,1.0,6.0,23.0,106.0,23.0,0.0,0.0,2.0,89.0,3.0,15.0,7.0,4.0,5.0,0.0,17.0,79.0,1.0,11.0,82.0,1.0,0.0,20.0,2,0,3,2,2,0,1
47,3.0,12.0,8.0,1.0,6.0,4.0,3.0,0.0,0.0,5.0,1.0,16.0,1.0,1.0,2.0,1.0,6.0,15.0,0.0,169.0,8.0,1.0,5.0,0.0,119.0,0.0,0.0,4.0,4.0,2.0,5.0,3.0,3.0,12.0,1.0,7.0,3.0,6.0,8.0,0.0,1.0,16.0,5.0,1.0,8.0,0.0,0.0,4.0,0.0,5.0,10.0,10.0,0.0,3.0,206.0,31.0,0.0,8.0,14.0,10.0,4.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,10.0,3.0,95.0,11.0,1.0,18.0,3.0,113.0,2.0,2.0,11.0,128.0,0.0,0.0,0.0,0.0,84.0,0.0,3.0,2.0,0.0,10.0,3.0,10.0,194.0,9.0,1.0,194.0,0.0,0.0,1.0,2,0,3,2,2,0,1
48,4.0,0.0,4.0,23.0,9.0,1.0,0.0,1.0,3.0,0.0,1.0,7.0,1.0,11.0,4.0,2.0,0.0,0.0,15.0,158.0,3.0,8.0,1.0,8.0,129.0,4.0,5.0,2.0,6.0,3.0,8.0,0.0,9.0,0.0,7.0,0.0,0.0,9.0,0.0,26.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,11.0,3.0,7.0,4.0,111.0,9.0,1.0,18.0,1.0,11.0,13.0,2.0,1.0,1.0,10.0,0.0,2.0,6.0,2.0,1.0,0.0,202.0,2.0,0.0,1.0,0.0,131.0,1.0,2.0,10.0,78.0,0.0,26.0,1.0,13.0,112.0,16.0,2.0,2.0,1.0,1.0,3.0,24.0,95.0,3.0,5.0,132.0,0.0,19.0,4.0,2,0,3,2,2,0,1
49,0.0,8.0,9.0,0.0,2.0,0.0,4.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,1.0,6.0,3.0,3.0,0.0,121.0,0.0,22.0,1.0,5.0,104.0,0.0,1.0,0.0,0.0,11.0,13.0,3.0,13.0,0.0,9.0,5.0,1.0,5.0,0.0,2.0,4.0,3.0,2.0,5.0,22.0,1.0,7.0,10.0,14.0,12.0,0.0,0.0,2.0,1.0,182.0,6.0,5.0,10.0,1.0,6.0,1.0,20.0,0.0,9.0,0.0,1.0,3.0,0.0,1.0,15.0,3.0,198.0,1.0,0.0,2.0,0.0,165.0,2.0,19.0,5.0,169.0,0.0,0.0,12.0,22.0,108.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,5.0,0.0,172.0,0.0,7.0,4.0,2,0,3,2,2,0,1
50,0.0,6.0,1.0,0.0,8.0,5.0,1.0,0.0,0.0,4.0,4.0,0.0,1.0,4.0,0.0,5.0,0.0,1.0,8.0,150.0,3.0,1.0,1.0,7.0,158.0,0.0,0.0,0.0,3.0,1.0,1.0,8.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,3.0,6.0,1.0,9.0,2.0,4.0,1.0,1.0,5.0,0.0,3.0,20.0,116.0,16.0,0.0,0.0,6.0,0.0,4.0,24.0,24.0,0.0,6.0,8.0,8.0,23.0,13.0,0.0,0.0,92.0,18.0,4.0,5.0,2.0,191.0,2.0,6.0,0.0,123.0,13.0,8.0,5.0,0.0,105.0,23.0,2.0,20.0,0.0,5.0,16.0,0.0,91.0,1.0,4.0,143.0,1.0,0.0,0.0,2,0,3,2,2,0,1
51,0.0,2.0,2.0,0.0,0.0,9.0,0.0,2.0,2.0,6.0,6.0,3.0,7.0,3.0,1.0,3.0,2.0,3.0,6.0,109.0,5.0,4.0,11.0,1.0,191.0,11.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,3.0,2.0,1.0,2.0,2.0,0.0,7.0,0.0,0.0,11.0,3.0,2.0,3.0,0.0,7.0,1.0,1.0,4.0,15.0,1.0,0.0,120.0,2.0,1.0,8.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,6.0,0.0,0.0,198.0,6.0,1.0,2.0,1.0,98.0,4.0,0.0,0.0,121.0,0.0,0.0,0.0,2.0,87.0,7.0,0.0,0.0,12.0,0.0,2.0,0.0,167.0,4.0,4.0,136.0,1.0,13.0,1.0,2,0,3,2,2,0,1
52,4.0,37.0,3.0,3.0,0.0,0.0,0.0,7.0,10.0,0.0,12.0,2.0,0.0,4.0,1.0,0.0,0.0,7.0,1.0,161.0,1.0,2.0,3.0,3.0,141.0,7.0,0.0,4.0,2.0,0.0,5.0,21.0,0.0,0.0,1.0,0.0,10.0,16.0,14.0,3.0,0.0,3.0,19.0,0.0,3.0,7.0,0.0,2.0,20.0,0.0,0.0,28.0,14.0,0.0,170.0,8.0,12.0,12.0,1.0,2.0,0.0,5.0,6.0,2.0,0.0,15.0,2.0,4.0,3.0,4.0,0.0,100.0,4.0,12.0,1.0,10.0,83.0,3.0,8.0,11.0,152.0,0.0,5.0,7.0,0.0,119.0,0.0,42.0,7.0,4.0,15.0,28.0,3.0,77.0,0.0,7.0,103.0,18.0,0.0,0.0,2,0,3,2,2,0,1
53,1.0,2.0,8.0,1.0,11.0,0.0,1.0,6.0,14.0,14.0,9.0,11.0,1.0,11.0,0.0,6.0,0.0,3.0,1.0,205.0,0.0,0.0,1.0,1.0,175.0,14.0,0.0,10.0,0.0,43.0,2.0,3.0,3.0,0.0,14.0,10.0,6.0,7.0,0.0,3.0,1.0,2.0,1.0,3.0,4.0,4.0,1.0,6.0,9.0,18.0,15.0,0.0,3.0,3.0,132.0,1.0,14.0,0.0,4.0,2.0,0.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,0.0,2.0,0.0,185.0,0.0,0.0,6.0,13.0,194.0,0.0,5.0,0.0,119.0,4.0,26.0,0.0,6.0,141.0,3.0,1.0,0.0,4.0,6.0,4.0,2.0,124.0,4.0,4.0,178.0,2.0,8.0,9.0,2,0,3,2,2,0,1
54,4.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,14.0,7.0,1.0,8.0,16.0,1.0,1.0,0.0,210.0,0.0,2.0,4.0,1.0,94.0,15.0,6.0,4.0,0.0,3.0,0.0,13.0,8.0,7.0,0.0,1.0,16.0,11.0,3.0,0.0,10.0,29.0,5.0,2.0,7.0,8.0,8.0,4.0,1.0,10.0,0.0,0.0,6.0,1.0,80.0,0.0,12.0,1.0,4.0,0.0,0.0,4.0,9.0,6.0,0.0,29.0,23.0,1.0,5.0,1.0,2.0,130.0,0.0,0.0,13.0,1.0,196.0,6.0,0.0,0.0,156.0,4.0,0.0,5.0,1.0,108.0,12.0,6.0,0.0,10.0,1.0,4.0,5.0,87.0,2.0,0.0,157.0,3.0,3.0,1.0,2,0,3,2,2,0,1
55,4.0,4.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,0.0,5.0,2.0,3.0,4.0,1.0,8.0,4.0,0.0,2.0,124.0,1.0,1.0,4.0,5.0,77.0,21.0,0.0,2.0,0.0,0.0,0.0,6.0,23.0,16.0,0.0,1.0,5.0,2.0,1.0,2.0,0.0,0.0,5.0,2.0,5.0,1.0,3.0,17.0,0.0,1.0,8.0,11.0,24.0,5.0,135.0,1.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,17.0,5.0,2.0,184.0,2.0,20.0,0.0,7.0,75.0,31.0,0.0,1.0,102.0,10.0,9.0,4.0,5.0,206.0,1.0,1.0,11.0,8.0,18.0,7.0,6.0,72.0,7.0,2.0,109.0,1.0,0.0,2.0,2,0,3,2,2,0,1
56,9.0,4.0,1.0,5.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,153.0,0.0,0.0,3.0,0.0,114.0,0.0,0.0,0.0,7.0,0.0,20.0,0.0,0.0,12.0,2.0,6.0,0.0,2.0,0.0,4.0,12.0,4.0,10.0,4.0,5.0,10.0,14.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,192.0,21.0,1.0,1.0,4.0,0.0,16.0,8.0,6.0,4.0,4.0,5.0,5.0,29.0,6.0,1.0,11.0,89.0,1.0,4.0,7.0,0.0,144.0,0.0,0.0,1.0,190.0,1.0,31.0,5.0,1.0,149.0,21.0,4.0,0.0,0.0,0.0,1.0,4.0,179.0,1.0,17.0,191.0,7.0,0.0,10.0,2,0,3,2,2,0,1
57,0.0,7.0,14.0,14.0,13.0,8.0,13.0,0.0,0.0,4.0,1.0,2.0,2.0,17.0,11.0,7.0,6.0,18.0,1.0,86.0,5.0,3.0,5.0,7.0,131.0,7.0,2.0,1.0,1.0,0.0,0.0,6.0,3.0,7.0,16.0,0.0,1.0,6.0,3.0,0.0,3.0,1.0,0.0,3.0,8.0,0.0,3.0,2.0,0.0,1.0,7.0,10.0,1.0,3.0,182.0,0.0,5.0,11.0,6.0,27.0,5.0,2.0,3.0,13.0,11.0,4.0,7.0,6.0,2.0,11.0,0.0,66.0,0.0,1.0,0.0,0.0,114.0,3.0,12.0,8.0,134.0,2.0,0.0,1.0,8.0,107.0,9.0,1.0,10.0,2.0,4.0,38.0,1.0,162.0,2.0,0.0,96.0,0.0,7.0,0.0,2,0,3,2,2,0,1
58,31.0,0.0,5.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,15.0,15.0,17.0,14.0,10.0,9.0,0.0,0.0,179.0,6.0,1.0,0.0,1.0,110.0,0.0,4.0,1.0,9.0,5.0,1.0,3.0,1.0,10.0,0.0,0.0,0.0,12.0,8.0,4.0,2.0,2.0,0.0,1.0,1.0,12.0,3.0,0.0,0.0,2.0,3.0,0.0,28.0,3.0,166.0,0.0,5.0,0.0,5.0,5.0,0.0,1.0,15.0,14.0,4.0,5.0,1.0,6.0,1.0,16.0,1.0,173.0,0.0,16.0,0.0,2.0,80.0,1.0,5.0,14.0,179.0,3.0,2.0,1.0,0.0,170.0,1.0,0.0,8.0,10.0,9.0,4.0,2.0,85.0,5.0,4.0,72.0,0.0,2.0,5.0,2,0,3,2,2,0,1
59,1.0,1.0,0.0,6.0,0.0,6.0,24.0,3.0,0.0,0.0,3.0,16.0,0.0,1.0,3.0,0.0,5.0,1.0,7.0,96.0,21.0,5.0,18.0,0.0,110.0,14.0,0.0,1.0,6.0,14.0,7.0,2.0,2.0,20.0,0.0,1.0,0.0,2.0,4.0,1.0,0.0,1.0,13.0,0.0,3.0,13.0,2.0,0.0,16.0,5.0,1.0,4.0,0.0,2.0,96.0,2.0,0.0,18.0,1.0,1.0,1.0,3.0,4.0,0.0,9.0,6.0,3.0,0.0,19.0,1.0,5.0,164.0,0.0,1.0,3.0,1.0,88.0,7.0,5.0,3.0,91.0,6.0,5.0,3.0,4.0,83.0,1.0,0.0,1.0,8.0,4.0,0.0,0.0,87.0,0.0,12.0,191.0,2.0,0.0,1.0,2,0,3,2,2,0,1
60,0.0,1.0,0.0,8.0,1.0,0.0,1.0,2.0,7.0,4.0,2.0,0.0,7.0,12.0,0.0,2.0,2.0,1.0,1.0,192.0,1.0,7.0,2.0,1.0,135.0,3.0,6.0,1.0,0.0,0.0,9.0,3.0,18.0,1.0,12.0,0.0,1.0,0.0,1.0,6.0,0.0,13.0,0.0,1.0,5.0,4.0,1.0,0.0,2.0,0.0,2.0,1.0,7.0,9.0,130.0,4.0,5.0,11.0,9.0,8.0,0.0,21.0,1.0,24.0,1.0,1.0,6.0,0.0,1.0,2.0,0.0,98.0,5.0,8.0,4.0,4.0,186.0,11.0,11.0,0.0,182.0,6.0,6.0,6.0,27.0,149.0,7.0,3.0,0.0,2.0,2.0,2.0,0.0,173.0,2.0,11.0,96.0,13.0,2.0,4.0,2,0,3,2,2,0,1
61,3.0,2.0,0.0,4.0,2.0,5.0,0.0,3.0,1.0,2.0,3.0,2.0,6.0,2.0,14.0,16.0,3.0,3.0,13.0,155.0,3.0,5.0,7.0,1.0,211.0,8.0,10.0,0.0,0.0,6.0,1.0,0.0,3.0,4.0,2.0,16.0,21.0,1.0,15.0,0.0,5.0,1.0,0.0,14.0,5.0,2.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,96.0,17.0,0.0,2.0,15.0,3.0,14.0,4.0,19.0,0.0,0.0,12.0,1.0,9.0,1.0,2.0,2.0,130.0,8.0,4.0,0.0,3.0,100.0,3.0,4.0,3.0,152.0,0.0,2.0,19.0,1.0,173.0,11.0,1.0,0.0,3.0,0.0,1.0,0.0,99.0,1.0,1.0,184.0,0.0,6.0,2.0,2,0,3,2,2,0,1
62,2.0,4.0,1.0,4.0,7.0,1.0,2.0,1.0,9.0,5.0,5.0,4.0,2.0,5.0,2.0,7.0,7.0,1.0,4.0,115.0,2.0,3.0,7.0,1.0,79.0,1.0,1.0,2.0,13.0,9.0,9.0,0.0,8.0,0.0,0.0,3.0,8.0,18.0,5.0,1.0,7.0,0.0,12.0,14.0,4.0,0.0,6.0,0.0,1.0,0.0,3.0,0.0,17.0,2.0,69.0,1.0,6.0,22.0,1.0,4.0,2.0,0.0,0.0,1.0,12.0,2.0,12.0,11.0,1.0,2.0,0.0,77.0,15.0,21.0,15.0,3.0,130.0,2.0,17.0,20.0,190.0,0.0,2.0,11.0,0.0,74.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,102.0,2.0,3.0,131.0,1.0,1.0,5.0,2,0,3,2,2,0,1
63,0.0,0.0,1.0,0.0,0.0,18.0,6.0,1.0,0.0,1.0,2.0,9.0,9.0,6.0,7.0,3.0,10.0,1.0,5.0,143.0,0.0,5.0,1.0,8.0,104.0,2.0,12.0,0.0,13.0,0.0,9.0,0.0,3.0,0.0,1.0,1.0,0.0,5.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,5.0,9.0,0.0,1.0,27.0,1.0,2.0,68.0,13.0,2.0,1.0,0.0,2.0,5.0,3.0,0.0,1.0,10.0,10.0,6.0,7.0,0.0,9.0,4.0,149.0,8.0,1.0,4.0,2.0,72.0,9.0,3.0,4.0,132.0,5.0,9.0,0.0,8.0,129.0,0.0,4.0,7.0,0.0,0.0,5.0,4.0,201.0,0.0,0.0,169.0,9.0,0.0,2.0,2,0,3,2,2,0,1
